transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
12831,58,3314,20/10/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,41047
12832,40,3463,03/11/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
12833,74,3035,13/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848
12834,98,902,13/09/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
12835,31,2599,20/06/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
12836,53,502,17/07/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
12837,79,1005,07/07/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,34079
12838,67,2606,25/12/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160
12839,93,397,12/08/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833
12840,55,3068,12/06/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
12841,29,1299,07/11/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42458
12842,53,1803,05/07/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470
12843,36,2403,25/02/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
12844,22,2941,12/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
12845,25,1472,17/02/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
12846,54,174,22/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
12847,93,61,19/09/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
12848,94,1112,25/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,42458
12849,48,185,19/09/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,37823
12850,88,1184,24/03/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145
12851,58,2564,08/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
12852,50,290,31/07/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
12853,60,3187,08/01/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
12854,11,1036,12/02/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
12855,23,1514,18/05/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244
12856,11,1719,29/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",41701
12857,59,2377,30/08/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",36145
12858,90,1021,08/10/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58,35052
12859,62,1783,13/02/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,$298.72,42105
12860,83,2121,23/07/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,36145
12861,50,1487,18/07/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,35707
12862,67,2776,28/02/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
12863,90,900,28/01/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,36367
12864,11,1988,18/05/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,35160
12865,85,603,29/09/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
12866,90,2646,23/03/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,37626
12867,86,2970,16/09/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
12868,44,3225,23/04/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41009
12869,40,159,30/04/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
12870,0,2858,29/03/2017,FALSE,Approved,,,,,1703.18,,
12871,32,2492,07/03/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
12872,6,1588,21/08/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,36361
12873,91,2062,25/05/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
12874,50,1090,15/01/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
12875,0,2790,03/07/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,37499
12876,17,1399,08/06/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
12877,95,3232,05/07/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874
12878,23,410,30/06/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,33552
12879,58,3280,12/04/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42458
12880,35,234,08/08/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
12881,82,1297,19/04/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
12882,45,3013,14/08/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
12883,85,2015,26/05/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
12884,17,304,06/06/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,39880
12885,0,695,12/02/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
12886,78,2769,14/04/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,37873
12887,0,1163,18/04/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,34170
12888,61,1698,19/01/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,33879
12889,8,2245,12/06/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",34079
12890,53,1912,11/11/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
12891,40,1498,20/11/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,39427
12892,3,1285,30/01/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,33549
12893,13,3154,24/09/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
12894,43,1646,01/03/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,38991
12895,7,1759,02/02/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888
12896,15,2886,28/10/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693
12897,64,1512,04/11/2017,,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
12898,62,2951,06/06/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
12899,14,470,22/11/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838
12900,93,2938,27/08/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,33549
12901,89,534,25/03/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079
12902,91,3320,03/04/2017,TRUE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
12903,95,2658,09/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37539
12904,54,319,20/10/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,34143
12905,56,2392,03/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
12906,12,870,19/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
12907,19,314,02/05/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,37659
12908,12,2297,21/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,34586
12909,0,1691,23/11/2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,34115
12910,43,1831,17/01/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
12911,95,1475,25/03/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,35052
12912,0,2205,31/01/2017,TRUE,Approved,,,,,675.28,,
12913,52,1887,04/09/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35707
12914,0,3312,25/01/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
12915,88,3171,18/01/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,37626
12916,4,1904,24/10/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,40410
12917,83,1291,04/05/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
12918,29,2325,18/12/2017,,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,37539
12919,16,3466,23/10/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586
12920,83,2400,25/11/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,35667
12921,1,630,07/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688
12922,14,2006,05/08/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",37499
12923,39,3067,18/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,36498
12924,13,1165,05/09/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
12925,99,177,16/08/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
12926,87,370,11/02/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,36145
12927,76,176,08/12/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922
12928,0,1493,10/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,36334
12929,66,944,19/02/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
12930,92,2836,02/02/2017,,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
12931,12,1598,27/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216
12932,63,275,24/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
12933,52,454,30/07/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,35707
12934,0,1009,03/06/2017,,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,33879
12935,5,703,17/12/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
12936,85,2909,28/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
12937,96,1640,24/07/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,34556
12938,92,2189,31/03/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
12939,54,2476,25/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
12940,99,1301,05/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
12941,0,1103,06/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,37337
12942,34,3034,12/11/2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,34527
12943,37,1748,04/03/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,39526
12944,3,2932,03/02/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
12945,0,2827,05/02/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
12946,33,3219,08/06/2017,TRUE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18",33888
12947,58,2833,29/05/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
12948,0,2332,16/07/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,40553
12949,84,1240,11/12/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,36367
12950,81,766,29/03/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,38339
12951,0,3451,21/06/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339
12952,60,2562,23/04/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779
12953,100,47,22/08/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
12954,77,3,05/04/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,36833
12955,3,1264,27/02/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,40784
12956,81,1318,05/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,586.45,$521.94,41533
12957,0,1405,07/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,42458
12958,44,942,31/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,38991
12959,6,2697,19/03/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
12960,22,2433,10/03/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,35160
12961,11,1641,27/02/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
12962,2,1522,29/01/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
12963,99,2685,02/04/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
12964,63,517,09/07/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,34996
12965,88,2812,14/03/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34165
12966,0,1724,22/04/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41167
12967,99,1198,23/10/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
12968,32,2947,02/08/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37337
12969,0,234,08/04/2017,TRUE,Approved,,,,,487.8,,
12970,9,3061,07/08/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,38693
12971,86,1969,13/12/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38482
12972,13,499,22/01/2017,FALSE,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560
12973,70,2963,31/05/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,40553
12974,25,1068,25/08/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,33552
12975,39,145,15/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336
12976,91,1948,17/05/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
12977,31,3391,08/11/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
12978,40,1950,24/08/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,36498
12979,4,1546,23/01/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
12980,1,1199,31/03/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784
12981,72,1178,20/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
12982,3,1503,07/06/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
12983,12,721,26/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38693
12984,77,143,26/01/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,38193
12985,17,2212,04/07/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
12986,0,993,09/06/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,35707
12987,0,1357,01/06/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
12988,40,2492,12/08/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
12989,11,1404,09/04/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,41345
12990,43,2113,29/06/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
12991,0,1650,09/05/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
12992,30,3291,08/07/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
12993,59,979,25/02/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
12994,95,2245,17/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,39031
12995,8,1176,25/08/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",33549
12996,47,1597,09/04/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
12997,50,963,11/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,37698
12998,86,856,03/07/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206
12999,40,2551,09/04/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750
13000,41,1762,31/05/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
13001,63,1868,04/12/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,38216
13002,30,499,05/11/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
13003,8,1644,11/04/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649
13004,78,3217,27/09/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
13005,98,233,15/05/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
13006,21,2277,24/11/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25,34586
13007,82,28,16/07/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,38339
13008,88,2976,24/04/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,38482
13009,17,1818,30/06/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,40303
13010,0,1966,09/03/2017,FALSE,Approved,Solex,Standard,medium,large,202.62,$151.96,42458
13011,0,1492,25/12/2017,TRUE,Approved,,,,,1292.13,,
13012,90,1587,02/04/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,42458
13013,16,2001,11/05/2017,TRUE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",35560
13014,13,1667,15/10/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
13015,58,2620,08/10/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
13016,78,2464,05/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
13017,57,757,17/08/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
13018,6,2454,30/06/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,37659
13019,96,2484,05/03/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",34556
13020,30,1899,08/10/2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,36361
13021,93,1294,07/07/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833
13022,99,2419,24/04/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
13023,51,2523,15/10/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",37220
13024,85,566,08/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,33429
13025,0,507,22/07/2017,,Approved,,,,,1578.52,,
13026,0,2981,08/11/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
13027,31,3182,07/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
13028,0,255,25/02/2017,TRUE,Approved,,,,,922.15,,
13029,0,1659,05/06/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,36668
13030,44,435,02/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672
13031,95,1945,04/06/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,33429
13032,96,2864,22/05/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",35052
13033,49,2643,26/04/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
13034,58,1882,28/03/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
13035,28,2383,16/05/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455
13036,47,3029,09/01/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",38991
13037,17,1302,21/03/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,39880
13038,12,1823,04/01/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193
13039,59,1668,27/07/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170
13040,99,1999,17/05/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556
13041,44,2600,27/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41064
13042,92,740,22/07/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
13043,0,337,17/10/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245
13044,86,2696,01/08/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38482
13045,22,2461,28/02/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165
13046,7,1361,02/12/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258
13047,0,246,17/10/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710
13048,25,2594,01/04/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404
13049,72,2122,22/12/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,36146
13050,98,1658,02/02/2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,33364
13051,82,2763,09/09/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,36145
13052,12,3201,09/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,34586
13053,18,2956,27/08/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,34244
13054,59,1591,01/12/2017,TRUE,Approved,Solex,Standard,medium,large,1061.56,$733.58,40487
13055,82,674,25/03/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
13056,77,2884,14/05/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
13057,78,280,31/10/2017,,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38339
13058,96,5,26/05/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",33364
13059,0,2059,20/06/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
13060,46,509,10/01/2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,41064
13061,66,2014,29/09/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,38647
13062,45,2328,01/08/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,38991
13063,3,2592,06/06/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38573
13064,43,295,18/08/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,41009
13065,65,3196,09/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
13066,38,3120,20/01/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,34071
13067,45,84,21/01/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99,35470
13068,66,2710,28/04/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
13069,79,2588,05/07/2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
13070,15,3047,26/11/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,39880
13071,100,2060,18/09/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
13072,71,679,15/02/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996
13073,9,530,21/07/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549
13074,41,3402,24/08/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
13075,32,1462,26/08/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37,38750
13076,92,558,19/07/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
13077,77,1627,06/12/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
13078,68,1043,01/03/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,34996
13079,4,1817,31/08/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146
13080,35,429,28/07/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
13081,24,1723,12/10/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78,33455
13082,41,2566,10/09/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,34071
13083,87,2180,11/01/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,34996
13084,77,2149,14/11/2017,TRUE,Cancelled,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672
13085,15,1818,01/04/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,34244
13086,1,2806,06/02/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784
13087,17,3077,14/04/2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,40487
13088,1,2402,13/10/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245
13089,82,719,12/01/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
13090,65,2680,14/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,40410
13091,4,2338,30/07/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
13092,54,1572,13/05/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,36334
13093,66,3030,06/12/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
13094,56,1825,10/07/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,40779
